parcel_id,order_id,customer_id,created_at,delivery_date,batch_id,depot_id,dropoff_lat,dropoff_lng,dropoff_address,dropoff_zone_id,dropoff_postal_code,dropoff_location_type,floor_number,has_elevator,road_access_type,weight_kg,length_cm,width_cm,height_cm,volume_m3,actual_shape,density_kg_m3,fragile,stackable,max_stack_weight_kg,loading_orientation_fixed,top_face_id,do_not_tilt,keep_dry,two_person_lift,requires_signature,hazardous,hazmat_class,requires_refrigeration,temp_min_celsius,temp_max_celsius,category,priority_level,service_type,is_return,attempt_number,time_window_start,time_window_end,time_window_flexibility,customer_available_probability,preferred_time_slot
P-0012696,O-0010646,C-0000407,2026-01-15 09:19:32,2026-01-15,B-20260115-002,D-CMB-002,6.858055,79.898191,"No. 379, Main Street, Floor 2, Nugegoda, Sri Lanka",Z-CMB-007,10250,residential,2,False,standard,2.936,26.8,22.9,22.7,0.013931444,cuboid,210.746,True,False,0.0,True,length_width,True,True,False,True,False,,False,,,small_parcel,standard,door_to_door,False,1,08:37:00,14:54:00,flexible_±30min,0.76,morning
P-0012697,O-0010646,C-0016471,2026-01-13 11:55:06,2026-01-15,B-20260115-002,D-CMB-002,6.916754,79.875953,"No. 38, Marine Drive, Floor 2, Borella, Sri Lanka",Z-CMB-006,00800,commercial,2,False,narrow_lane,5.131,44.4,27.8,22.7,0.028019064,soft_pack,183.125,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:01:00,19:58:00,anytime,0.829,afternoon
P-0012698,O-0010647,C-0012021,2026-01-14 07:11:07,2026-01-15,B-20260115-002,D-CMB-002,6.947162,79.922931,"No. 278, Marine Drive, Floor 4, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,4,True,standard,0.558,21.5,18.3,5.2,0.00204594,cuboid,272.735,False,True,12.48,False,,False,True,False,False,False,,False,,,document,express,door_to_door,False,1,17:40:00,20:50:00,fixed,0.876,evening
P-0012699,O-0010647,C-0001100,2026-01-13 15:58:46,2026-01-15,B-20260115-002,D-CMB-002,6.913911,79.878324,"No. 3, Flower Road, Floor 7, Borella, Sri Lanka",Z-CMB-006,00800,commercial,7,True,standard,9.861,44.3,45.6,26.5,0.05353212,cuboid,184.207,False,True,33.07,False,,False,True,False,False,False,,False,,,medium_parcel,priority,door_to_door,False,1,13:09:00,14:31:00,fixed,0.974,afternoon
P-0012700,O-0010647,C-0005617,2026-01-13 13:15:15,2026-01-15,B-20260115-002,D-CMB-002,6.9142,79.878238,"No. 343, Palm Grove, Floor 12, Borella, Sri Lanka",Z-CMB-006,00800,residential,12,True,standard,3.56,36.7,40.6,23.0,0.03427046,cuboid,103.88,True,False,0.0,True,length_width,True,False,False,True,False,,True,1.4,5.2,perishable,standard,door_to_door,False,1,11:22:00,19:27:00,flexible_±30min,0.847,any
P-0012701,O-0010648,C-0017735,2026-01-15 17:34:02,2026-01-15,B-20260115-002,D-CMB-002,6.891202,79.854624,"No. 242, Main Street, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,0,False,standard,5.094,74.1,46.9,41.3,0.143529477,irregular,35.491,False,False,0.0,False,,False,True,False,True,False,,False,,,large_parcel,priority,door_to_door,True,2,17:52:00,19:05:00,fixed,0.954,evening
P-0012702,O-0010649,C-0008161,2026-01-12 15:47:28,2026-01-15,B-20260115-002,D-CMB-002,6.863952,79.898688,"No. 320, Market Lane, Floor 2, Nugegoda, Sri Lanka",Z-CMB-007,10250,residential,2,False,standard,6.472,61.7,53.1,39.7,0.130067919,cuboid,49.759,False,False,0.0,True,length_width,True,True,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,14:42:00,19:43:00,fixed,0.944,afternoon
P-0012703,O-0010650,C-0016661,2026-01-14 15:02:37,2026-01-15,B-20260115-002,D-CMB-002,6.878498,79.874994,"No. 10, Flower Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,industrial,0,False,standard,19.175,53.3,33.9,28.0,0.05059236,cuboid,379.01,True,False,0.0,True,length_width,True,True,False,True,True,flammable,False,,,hazmat,standard,door_to_door,False,1,08:37:00,14:18:00,flexible_±30min,0.99,morning
P-0012704,O-0010651,C-0014250,2026-01-14 12:26:03,2026-01-15,B-20260115-002,D-CMB-002,6.881478,79.870894,"No. 240, Flower Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,industrial,0,False,standard,12.706,45.4,35.3,38.1,0.061059822,irregular,208.091,False,False,0.0,False,,False,False,False,False,False,,False,,,medium_parcel,express,door_to_door,False,1,08:10:00,11:31:00,flexible_±30min,0.852,morning
P-0012705,O-0010652,C-0015038,2026-01-14 07:34:46,2026-01-15,B-20260115-002,D-CMB-002,6.91537,79.875425,"No. 104, Park Road, Borella, Sri Lanka",Z-CMB-006,00800,commercial,0,True,restricted_access,5.399,58.6,37.0,19.8,0.04293036,cuboid,125.762,False,True,28.33,False,,False,False,False,False,False,,False,,,medium_parcel,express,door_to_door,False,1,11:06:00,13:46:00,flexible_±30min,0.945,any
P-0012706,O-0010653,C-0009218,2026-01-13 08:33:44,2026-01-15,B-20260115-002,D-CMB-002,6.877392,79.858484,"No. 61, Station Road, Floor 3, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,3,False,standard,18.373,57.3,50.2,43.9,0.126276594,cuboid,145.498,True,False,0.0,True,length_width,True,True,False,True,False,,False,,,fragile_goods,express,door_to_door,False,1,14:42:00,17:30:00,flexible_±30min,0.661,afternoon
P-0012707,O-0010654,C-0016438,2026-01-12 17:51:33,2026-01-15,B-20260115-002,D-CMB-002,6.946216,79.920924,"No. 317, Main Street, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,0,False,standard,0.693,21.5,21.5,15.1,0.006979975,cuboid,99.284,False,False,0.0,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,11:02:00,19:48:00,flexible_±30min,0.99,evening
P-0012708,O-0010655,C-0014562,2026-01-14 13:29:35,2026-01-15,B-20260115-002,D-CMB-002,6.945987,79.92189,"No. 375, Union Place, Floor 7, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,7,True,restricted_access,2.933,52.8,28.9,26.8,0.040894656,cuboid,71.721,False,True,21.45,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:04:00,20:43:00,flexible_±30min,0.871,afternoon
P-0012709,O-0010656,C-0006646,2026-01-14 17:01:08,2026-01-15,B-20260115-002,D-CMB-002,6.853734,79.845044,"No. 254, Hospital Road, Floor 4, Dehiwala, Sri Lanka",Z-CMB-008,10350,residential,4,False,standard,2.477,43.2,19.6,19.9,0.016849728,cuboid,147.005,False,False,0.0,True,length_width,True,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,3,08:09:00,15:43:00,anytime,0.956,any
P-0012710,O-0010657,C-0013649,2026-01-14 16:07:17,2026-01-15,B-20260115-002,D-CMB-002,6.916268,79.881575,"No. 386, School Lane, Floor 2, Borella, Sri Lanka",Z-CMB-006,00800,commercial,2,True,standard,5.265,60.4,28.1,24.2,0.041073208,cuboid,128.186,False,True,27.29,False,,False,False,False,True,False,,False,,,medium_parcel,express,door_to_door,False,1,17:01:00,20:28:00,flexible_±30min,0.849,evening
P-0012711,O-0010658,C-0003371,2026-01-13 12:46:18,2026-01-15,B-20260115-002,D-CMB-002,6.878669,79.860337,"No. 103, Flower Road, Floor 1, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,1,False,standard,2.46,21.8,23.2,13.8,0.006979488,cuboid,352.461,False,True,17.38,False,,False,False,False,False,False,,False,,,small_parcel,express,door_to_door,False,1,12:18:00,15:25:00,flexible_±30min,0.689,afternoon
P-0012712,O-0010659,C-0012128,2026-01-15 09:51:04,2026-01-15,B-20260115-002,D-CMB-002,6.878051,79.93885,"No. 84, Canal Road, Nugegoda, Sri Lanka",Z-CMB-007,10250,residential,0,False,standard,5.66,36.8,29.0,24.3,0.02593296,cuboid,218.255,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,09:10:00,18:14:00,flexible_±30min,0.816,evening
P-0012713,O-0010659,C-0011135,2026-01-14 14:07:37,2026-01-15,B-20260115-002,D-CMB-002,6.913723,79.875321,"No. 377, Market Lane, Borella, Sri Lanka",Z-CMB-006,00800,commercial,0,False,restricted_access,4.091,32.2,27.0,19.6,0.01704024,cuboid,240.079,False,True,16.23,False,,False,False,False,False,False,,False,,,small_parcel,standard,locker_drop,False,1,11:20:00,16:20:00,flexible_±30min,0.724,morning
P-0012714,O-0010659,C-0009366,2026-01-12 09:41:34,2026-01-15,B-20260115-002,D-CMB-002,6.86599,79.899438,"No. 165, School Lane, Floor 7, Nugegoda, Sri Lanka",Z-CMB-007,10250,commercial,7,True,standard,6.763,52.4,29.1,22.8,0.034766352,cuboid,194.527,False,False,0.0,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,11:19:00,18:16:00,anytime,0.814,morning
P-0012715,O-0010660,C-0006051,2026-01-14 10:06:31,2026-01-15,B-20260115-002,D-CMB-002,6.868424,79.902496,"No. 186, Flower Road, Floor 5, Nugegoda, Sri Lanka",Z-CMB-007,10250,residential,5,True,narrow_lane,2.409,35.5,25.6,14.8,0.01345024,cuboid,179.105,False,True,13.3,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,09:23:00,18:58:00,anytime,0.709,morning
P-0012716,O-0010661,C-0009646,2026-01-14 21:03:47,2026-01-15,B-20260115-002,D-CMB-002,6.947805,79.920566,"No. 47, Main Street, Floor 2, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,2,False,narrow_lane,47.645,127.6,73.2,72.2,0.674371104,cuboid,70.651,False,True,95.0,False,,False,False,True,True,False,,False,,,bulky,priority,door_to_door,False,1,17:04:00,18:04:00,fixed,0.917,evening
P-0012717,O-0010662,C-0009026,2026-01-14 14:50:27,2026-01-15,B-20260115-002,D-CMB-002,6.914124,79.879477,"No. 148, Canal Road, Floor 2, Borella, Sri Lanka",Z-CMB-006,00800,commercial,2,False,standard,1.134,34.0,16.0,18.7,0.0101728,soft_pack,111.474,False,False,0.0,True,length_width,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,10:29:00,16:45:00,flexible_±30min,0.907,morning
P-0012718,O-0010663,C-0002132,2026-01-15 07:31:51,2026-01-15,B-20260115-002,D-CMB-002,6.865396,79.899987,"No. 304, Union Place, Floor 7, Nugegoda, Sri Lanka",Z-CMB-007,10250,commercial,7,True,narrow_lane,1.581,54.8,21.5,16.1,0.01896902,cuboid,83.346,True,False,0.0,True,length_height,True,True,False,True,False,,False,,,medium_parcel,express,door_to_door,True,1,12:21:00,16:18:00,flexible_±30min,0.758,afternoon
P-0012719,O-0010664,C-0017507,2026-01-13 08:04:28,2026-01-15,B-20260115-002,D-CMB-002,6.88223,79.870007,"No. 38, Station Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,industrial,0,False,standard,17.042,69.0,34.0,51.2,0.1201152,cuboid,141.88,False,True,56.99,False,,False,False,False,True,False,,False,,,large_parcel,standard,door_to_door,False,1,12:36:00,20:02:00,anytime,0.828,evening
P-0012720,O-0010665,C-0011218,2026-01-13 17:46:12,2026-01-15,B-20260115-002,D-CMB-002,6.947969,79.920376,"No. 192, Palm Grove, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,0,False,standard,1.176,24.9,26.1,3.4,0.002209626,cuboid,532.217,False,True,12.41,False,,False,True,False,True,False,,False,,,document,priority,collection_point,False,1,13:38:00,15:16:00,fixed,0.75,afternoon
P-0012721,O-0010666,C-0009287,2026-01-13 19:01:38,2026-01-15,B-20260115-002,D-CMB-002,6.889132,79.842764,"No. 273, Canal Road, Floor 4, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,4,True,narrow_lane,1.611,27.2,24.4,21.5,0.01426912,cuboid,112.901,False,True,16.33,False,,False,False,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,12:43:00,20:10:00,anytime,0.99,any
P-0012722,O-0010666,C-0007913,2026-01-13 13:41:46,2026-01-15,B-20260115-002,D-CMB-002,6.862277,79.901905,"No. 90, Palm Grove, Floor 1, Nugegoda, Sri Lanka",Z-CMB-007,10250,residential,1,False,standard,4.372,48.0,33.3,22.6,0.03612384,cuboid,121.028,False,True,26.98,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,10:29:00,18:29:00,flexible_±30min,0.791,any
P-0012723,O-0010667,C-0003813,2026-01-14 08:05:33,2026-01-15,B-20260115-002,D-CMB-002,6.892117,79.850657,"No. 123, Marine Drive, Floor 2, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,2,False,standard,1.701,20.6,20.6,17.8,0.007553608,cuboid,225.19,False,True,18.78,False,,False,True,False,True,False,,False,,,small_parcel,express,door_to_door,False,1,16:30:00,19:20:00,flexible_±30min,0.876,evening
P-0012724,O-0010668,C-0014282,2026-01-14 18:38:57,2026-01-15,B-20260115-002,D-CMB-002,6.847951,79.85047,"No. 366, Baseline Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,residential,0,False,pedestrian_only,5.573,34.5,25.7,29.7,0.026333505,cuboid,211.632,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,11:00:00,18:49:00,flexible_±30min,0.806,evening
P-0012725,O-0010669,C-0017716,2026-01-11 19:42:27,2026-01-15,B-20260115-002,D-CMB-002,6.876355,79.857772,"No. 253, Baseline Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,0,False,narrow_lane,6.863,79.2,42.0,41.4,0.13771296,cuboid,49.836,False,False,0.0,False,,False,True,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,12:01:00,18:02:00,anytime,0.771,any
P-0012726,O-0010670,C-0009689,2026-01-12 16:41:34,2026-01-15,B-20260115-002,D-CMB-002,6.947737,79.92119,"No. 71, Park Road, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,0,False,standard,12.886,60.0,40.7,25.1,0.0612942,cuboid,210.232,False,True,36.9,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:10:00,20:38:00,flexible_±30min,0.888,evening
P-0012727,O-0010670,C-0016535,2026-01-14 08:25:16,2026-01-15,B-20260115-002,D-CMB-002,6.915371,79.87771,"No. 43, Marine Drive, Floor 3, Borella, Sri Lanka",Z-CMB-006,00800,commercial,3,False,standard,34.509,105.5,75.8,79.7,0.63735293,cuboid,54.144,False,True,75.15,False,,False,True,True,False,False,,False,,,bulky,express,door_to_door,False,1,16:16:00,20:14:00,flexible_±30min,0.99,evening
P-0012728,O-0010671,C-0013233,2026-01-14 16:41:20,2026-01-15,B-20260115-002,D-CMB-002,6.871839,79.857815,"No. 220, Park Road, Floor 3, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,3,False,standard,32.237,121.2,64.3,68.0,0.52993488,cuboid,60.832,False,True,95.0,False,,False,False,True,False,False,,False,,,bulky,express,door_to_door,False,1,16:30:00,19:24:00,fixed,0.631,evening
P-0012729,O-0010672,C-0013976,2026-01-12 21:19:15,2026-01-15,B-20260115-002,D-CMB-002,6.88884,79.859913,"No. 41, Hospital Road, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,0,False,narrow_lane,19.862,116.5,63.7,48.4,0.35917882,irregular,55.298,False,False,0.0,False,,False,False,False,False,False,,False,,,bulky,standard,collection_point,False,1,12:39:00,18:59:00,anytime,0.72,afternoon
P-0012730,O-0010673,C-0005870,2026-01-14 14:49:29,2026-01-15,B-20260115-002,D-CMB-002,6.946451,79.922678,"No. 326, Marine Drive, Floor 4, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,4,False,restricted_access,4.813,46.5,43.5,32.5,0.065739375,cuboid,73.213,True,False,0.0,True,length_height,True,True,False,True,False,,True,3.1,7.1,perishable,standard,door_to_door,False,1,12:34:00,20:27:00,fixed,0.763,afternoon
P-0012731,O-0010674,C-0006364,2026-01-12 13:19:51,2026-01-15,B-20260115-002,D-CMB-002,6.947033,79.922208,"No. 204, Union Place, Floor 5, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,5,True,narrow_lane,1.063,37.0,22.3,14.1,0.01163391,cuboid,91.371,False,False,0.0,False,,False,False,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,11:07:00,16:21:00,anytime,0.99,evening
P-0012732,O-0010675,C-0001926,2026-01-14 12:07:20,2026-01-15,B-20260115-002,D-CMB-002,6.947949,79.921847,"No. 337, Temple Road, Floor 3, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,3,True,standard,0.806,22.9,16.4,4.5,0.00169002,flat,476.917,False,True,17.14,False,,False,True,False,False,False,,False,,,document,standard,door_to_door,False,1,12:32:00,17:57:00,flexible_±30min,0.839,afternoon
P-0012733,O-0010675,C-0012618,2026-01-14 21:51:08,2026-01-15,B-20260115-002,D-CMB-002,6.889436,79.857894,"No. 50, Galle Road, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,0,False,narrow_lane,2.723,21.1,25.6,14.7,0.007940352,cuboid,342.932,False,True,21.85,True,width_height,False,True,False,True,False,,False,,,small_parcel,express,door_to_door,False,1,16:28:00,20:22:00,fixed,0.844,evening
P-0012734,O-0010676,C-0007939,2026-01-12 08:51:17,2026-01-15,B-20260115-002,D-CMB-002,6.872534,79.856747,"No. 320, Market Lane, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,0,False,narrow_lane,31.195,80.7,54.6,50.9,0.224276598,cuboid,139.092,False,False,0.0,False,,False,True,True,False,False,,False,,,large_parcel,standard,locker_drop,False,1,14:01:00,20:36:00,flexible_±30min,0.819,afternoon
P-0012735,O-0010676,C-0000479,2026-01-13 07:46:12,2026-01-15,B-20260115-002,D-CMB-002,6.872082,79.863756,"No. 32, Canal Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,0,False,standard,0.966,34.7,19.6,17.3,0.011766076,cuboid,82.1,False,True,13.66,False,,False,True,False,False,False,,False,,,small_parcel,standard,locker_drop,False,1,12:21:00,19:12:00,flexible_±30min,0.868,afternoon
P-0012736,O-0010677,C-0012458,2026-01-14 21:34:46,2026-01-15,B-20260115-002,D-CMB-002,6.947445,79.921208,"No. 325, Palm Grove, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,0,False,standard,1.736,39.6,32.5,12.6,0.0162162,cuboid,107.053,True,False,0.0,True,length_width,True,True,False,True,False,,False,,,small_parcel,standard,locker_drop,False,1,10:12:00,16:32:00,flexible_±30min,0.898,any
P-0012737,O-0010678,C-0005834,2026-01-15 10:15:42,2026-01-15,B-20260115-002,D-CMB-002,6.912162,79.876943,"No. 239, Main Street, Borella, Sri Lanka",Z-CMB-006,00800,residential,0,False,standard,3.114,39.5,25.1,21.8,0.02161361,cuboid,144.076,False,True,18.05,False,,False,False,False,True,False,,False,,,small_parcel,standard,door_to_door,False,1,12:12:00,18:54:00,anytime,0.73,evening
P-0012738,O-0010679,C-0010445,2026-01-13 11:48:08,2026-01-15,B-20260115-002,D-CMB-002,6.888877,79.84397,"No. 364, Market Lane, Floor 6, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,6,True,standard,7.548,63.8,23.5,30.6,0.04587858,cuboid,164.521,False,True,39.46,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:14:00,20:20:00,flexible_±30min,0.824,afternoon
P-0012739,O-0010680,C-0001330,2026-01-15 13:58:01,2026-01-15,B-20260115-002,D-CMB-002,6.949428,79.920862,"No. 343, Park Road, Floor 5, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,5,True,standard,13.077,91.3,61.2,42.9,0.239706324,cylinder,54.554,False,False,0.0,False,,False,True,False,False,False,,False,,,large_parcel,express,door_to_door,False,1,10:55:00,13:52:00,anytime,0.99,morning
P-0012740,O-0010681,C-0015451,2026-01-13 20:57:50,2026-01-15,B-20260115-002,D-CMB-002,6.847455,79.846317,"No. 66, Main Street, Dehiwala, Sri Lanka",Z-CMB-008,10350,industrial,0,True,standard,20.365,69.5,61.4,44.1,0.18818793,cuboid,108.216,True,False,0.0,True,length_width,True,True,False,True,False,,False,,,large_parcel,standard,door_to_door,False,1,10:37:00,20:27:00,anytime,0.962,evening
P-0012741,O-0010682,C-0016333,2026-01-13 16:51:12,2026-01-15,B-20260115-002,D-CMB-002,6.913265,79.877476,"No. 346, Galle Road, Floor 5, Borella, Sri Lanka",Z-CMB-006,00800,residential,5,False,narrow_lane,0.41,24.9,12.7,2.3,0.000727329,cuboid,563.706,False,True,14.06,False,,False,False,False,False,False,,False,,,document,standard,door_to_door,False,1,08:46:00,16:13:00,flexible_±30min,0.631,morning
P-0012742,O-0010683,C-0009804,2026-01-14 08:52:34,2026-01-15,B-20260115-002,D-CMB-002,6.948412,79.921043,"No. 332, Station Road, Floor 7, Kelaniya, Sri Lanka",Z-CMB-012,11600,commercial,7,False,pedestrian_only,2.768,31.7,21.7,17.4,0.011969286,cuboid,231.259,False,True,17.83,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,12:12:00,18:43:00,anytime,0.901,evening
P-0012743,O-0010684,C-0014207,2026-01-14 15:53:37,2026-01-15,B-20260115-002,D-CMB-002,6.920419,79.898919,"No. 81, Market Lane, Borella, Sri Lanka",Z-CMB-006,00800,residential,0,False,standard,4.176,37.6,41.7,20.6,0.032299152,cuboid,129.291,True,False,0.0,True,length_width,True,False,False,True,False,,True,5.5,9.4,perishable,express,door_to_door,False,1,11:01:00,14:29:00,flexible_±30min,0.862,any
P-0012744,O-0010685,C-0004045,2026-01-14 08:42:51,2026-01-15,B-20260115-002,D-CMB-002,6.895239,79.87337,"No. 311, School Lane, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,commercial,0,False,standard,5.992,33.8,25.0,32.2,0.027209,cuboid,220.221,False,True,17.69,False,,False,True,False,True,True,flammable,False,,,hazmat,standard,collection_point,False,1,10:10:00,19:45:00,anytime,0.761,afternoon
P-0012745,O-0010686,C-0010864,2026-01-14 07:31:03,2026-01-15,B-20260115-002,D-CMB-002,6.865633,79.900147,"No. 371, School Lane, Nugegoda, Sri Lanka",Z-CMB-007,10250,commercial,0,False,standard,1.19,33.6,18.4,11.3,0.006986112,cylinder,170.338,False,False,0.0,True,length_height,True,False,False,False,False,,False,,,small_parcel,standard,door_to_door,False,2,09:56:00,16:39:00,flexible_±30min,0.757,morning
P-0012746,O-0010687,C-0014637,2026-01-14 19:51:44,2026-01-15,B-20260115-002,D-CMB-002,6.915195,79.876342,"No. 109, Galle Road, Floor 5, Borella, Sri Lanka",Z-CMB-006,00800,commercial,5,False,narrow_lane,18.329,82.9,45.5,26.2,0.09882509,cylinder,185.469,False,False,0.0,False,,False,True,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,09:49:00,15:02:00,anytime,0.899,any
